time	I(D)	I(L1)	I(a)
2.641499999999997e-002	9.979810e+001	-7.010852e+001	7.499299e-003
2.642499999999997e-002	7.519363e+001	-7.013600e+001	7.499299e-003
2.643499999999997e-002	2.514997e+001	-6.985226e+001	7.499302e-003
2.644499999999996e-002	4.500000e-002	-6.926039e+001	7.499308e-003
2.650000000000013e-002	4.500000e-002	-6.554987e+001	7.499345e-003
2.655500000000011e-002	4.500000e-002	-6.204126e+001	7.499380e-003
2.656500000000011e-002	2.203837e+001	-6.152717e+001	7.499386e-003
2.657500000000011e-002	6.622072e+001	-6.132915e+001	7.499387e-003
2.658500000000010e-002	8.879897e+001	-6.144404e+001	7.499386e-003
2.660642857142867e-002	9.044771e+001	-6.190673e+001	7.499381e-003
2.662785714285723e-002	9.206325e+001	-6.236011e+001	7.499377e-003
2.664928571428579e-002	9.364559e+001	-6.280416e+001	7.499372e-003
2.667071428571435e-002	9.519472e+001	-6.323890e+001	7.499368e-003
2.669214285714292e-002	9.671065e+001	-6.366432e+001	7.499364e-003
2.671357142857148e-002	9.819337e+001	-6.408043e+001	7.499360e-003
2.673500000000004e-002	9.964289e+001	-6.448721e+001	7.499356e-003
2.674500000000004e-002	9.139666e+001	-6.477795e+001	7.499353e-003
2.675500000000004e-002	7.431961e+001	-6.537675e+001	7.499347e-003
2.676500000000003e-002	6.632552e+001	-6.628052e+001	7.499338e-003
2.678642857142860e-002	6.845051e+001	-6.840552e+001	7.499317e-003
2.680785714285716e-002	7.053272e+001	-7.048772e+001	7.499296e-003
2.682928571428572e-002	7.257212e+001	-7.252712e+001	7.499276e-003
2.685071428571428e-002	7.456873e+001	-7.452373e+001	7.499256e-003
2.687214285714285e-002	7.652254e+001	-7.647755e+001	7.499236e-003
2.689357142857141e-002	7.843356e+001	-7.838856e+001	7.499217e-003
2.691499999999997e-002	8.030178e+001	-8.025678e+001	7.499198e-003
2.692499999999997e-002	6.066883e+001	-8.090875e+001	-2.027555e+001
2.693499999999997e-002	2.032455e+001	-8.093234e+001	-6.063967e+001
2.694499999999996e-002	4.500000e-002	-8.033380e+001	-8.031880e+001
2.700000000000013e-002	4.500000e-002	-7.603003e+001	-7.601502e+001
2.705500000000011e-002	4.500000e-002	-7.196046e+001	-7.194546e+001
2.706500000000011e-002	1.788550e+001	-7.145126e+001	-5.359763e+001
2.707500000000011e-002	5.380347e+001	-7.156902e+001	-1.780117e+001
2.708500000000010e-002	7.235249e+001	-7.230749e+001	7.499278e-003
2.710500000000009e-002	7.421819e+001	-7.417320e+001	7.499259e-003
2.712500000000009e-002	7.604869e+001	-7.600369e+001	7.499241e-003
2.714500000000008e-002	7.784397e+001	-7.779897e+001	7.499223e-003
2.716500000000007e-002	7.960404e+001	-7.955904e+001	7.499205e-003
2.718500000000006e-002	8.132890e+001	-8.128390e+001	7.499188e-003
2.720500000000006e-002	8.301854e+001	-8.297354e+001	7.499171e-003
2.722500000000005e-002	8.467297e+001	-8.462798e+001	7.499154e-003
2.723500000000004e-002	8.548871e+001	-8.544371e+001	7.499146e-003
2.724500000000004e-002	8.629633e+001	-8.625134e+001	7.499138e-003
2.726500000000003e-002	8.788753e+001	-8.784253e+001	7.499122e-003
2.727500000000003e-002	8.735044e+001	-8.855019e+001	7.499115e-003
2.728087568869481e-002	8.602801e+001	-8.877730e+001	7.499113e-003
2.728721164181468e-002	8.544940e+001	-8.880582e+001	7.499113e-003
2.730594724471230e-002	8.695514e+001	-8.870325e+001	7.499114e-003
2.731594724471229e-002	8.774815e+001	-8.864923e+001	7.499114e-003
2.732594724471229e-002	8.853328e+001	-8.859575e+001	7.499115e-003
2.733594724471228e-002	8.931058e+001	-8.854279e+001	7.499115e-003
2.734594724471228e-002	9.008015e+001	-8.849037e+001	7.499116e-003
2.736594724471227e-002	9.159637e+001	-8.838709e+001	7.499117e-003
2.738594724471227e-002	9.308254e+001	-8.828585e+001	7.499118e-003
2.739594724471226e-002	7.019053e+001	-8.813234e+001	7.499119e-003
2.740594724471226e-002	2.348784e+001	-8.766941e+001	7.499124e-003
2.741594724471225e-002	4.500000e-002	-8.690015e+001	7.499132e-003
2.750000000000013e-002	4.500000e-002	-7.988797e+001	7.499202e-003
2.759338124835518e-002	4.500000e-002	-7.276290e+001	7.499273e-003
2.760338124835517e-002	1.927963e+001	-7.214206e+001	7.499279e-003
2.761338124835517e-002	5.845234e+001	-7.183572e+001	7.499282e-003
2.762288841668003e-002	7.782995e+001	-7.184298e+001	7.499282e-003
2.763145984525145e-002	7.858791e+001	-7.194061e+001	7.499281e-003
2.764003127382288e-002	7.933955e+001	-7.203744e+001	7.499280e-003
2.764860270239430e-002	8.008486e+001	-7.213344e+001	7.499279e-003
2.765717413096573e-002	8.082385e+001	-7.222863e+001	7.499279e-003
2.766574555953716e-002	8.155651e+001	-7.232300e+001	7.499278e-003
2.767431698810858e-002	8.228284e+001	-7.241656e+001	7.499277e-003
2.768288841668001e-002	8.300284e+001	-7.250931e+001	7.499276e-003
2.769288841668000e-002	8.096550e+001	-7.272018e+001	7.499273e-003
2.770288841668000e-002	7.605708e+001	-7.323914e+001	7.499268e-003
2.771273969865581e-002	7.409664e+001	-7.405164e+001	7.499260e-003
2.772977950481467e-002	7.565949e+001	-7.561450e+001	7.499244e-003
2.774681931097353e-002	7.719699e+001	-7.715200e+001	7.499229e-003
2.776385911713239e-002	7.870915e+001	-7.866416e+001	7.499214e-003
2.778089892329126e-002	8.019596e+001	-8.015097e+001	7.499199e-003
2.779793872945012e-002	8.165743e+001	-8.161244e+001	7.499184e-003
2.781497853560898e-002	8.309355e+001	-8.304856e+001	7.499170e-003
2.783201834176784e-002	8.450433e+001	-8.445933e+001	7.499156e-003
2.784201834176784e-002	8.532175e+001	-8.527675e+001	7.499148e-003
2.786201834176783e-002	8.693225e+001	-8.688725e+001	7.499132e-003
2.789201834176782e-002	8.928838e+001	-8.924338e+001	7.499108e-003
2.793201834176780e-002	9.232183e+001	-9.227684e+001	7.499078e-003
2.794201834176780e-002	6.962380e+001	-9.280913e+001	-2.322094e+001
2.795201834176780e-002	2.329956e+001	-9.271423e+001	-6.944653e+001
2.796201834176779e-002	4.500000e-002	-9.199837e+001	-9.198338e+001
2.800000000000013e-002	4.500000e-002	-8.856517e+001	-8.855016e+001
2.803500000000012e-002	4.500000e-002	-8.551917e+001	-8.550417e+001
2.804500000000012e-002	2.120793e+001	-8.487497e+001	-6.369891e+001
2.805500000000012e-002	6.373767e+001	-8.485906e+001	-2.115701e+001
2.806500000000011e-002	8.551021e+001	-8.546521e+001	7.499146e-003
2.810071428571438e-002	8.834877e+001	-8.830377e+001	7.499118e-003
2.813642857142866e-002	9.109580e+001	-9.105080e+001	7.499090e-003
2.817214285714293e-002	9.375130e+001	-9.370630e+001	7.499064e-003
2.820785714285720e-002	9.631527e+001	-9.627027e+001	7.499038e-003
2.824357142857147e-002	9.878771e+001	-9.874271e+001	7.499013e-003
2.827928571428574e-002	1.011686e+002	-1.011236e+002	7.498990e-003
2.831500000000001e-002	1.034580e+002	-1.034130e+002	7.498967e-003
2.832500000000001e-002	9.743330e+001	-1.039381e+002	7.498961e-003
2.833500000000001e-002	8.481518e+001	-1.041469e+002	7.498959e-003
2.834500000000000e-002	7.897610e+001	-1.040428e+002	7.498960e-003
2.835500000000000e-002	7.984856e+001	-1.038360e+002	7.498962e-003
2.836499999999999e-002	6.033118e+001	-1.035277e+002	7.498965e-003
2.837499999999999e-002	2.021237e+001	-1.029115e+002	7.498971e-003
2.838499999999999e-002	4.500000e-002	-1.019905e+002	7.498980e-003
2.850000000000013e-002	4.500000e-002	-9.090151e+001	7.499092e-003
2.863500000000008e-002	4.500000e-002	-7.941689e+001	7.499206e-003
2.864500000000008e-002	1.971263e+001	-7.883345e+001	7.499212e-003
2.865500000000008e-002	5.926665e+001	-7.887770e+001	7.499211e-003
2.866500000000007e-002	7.958839e+001	-7.954340e+001	7.499205e-003
2.870357142857148e-002	8.287172e+001	-8.282673e+001	7.499172e-003
2.874214285714290e-002	8.604161e+001	-8.599661e+001	7.499140e-003
2.878071428571431e-002	8.909805e+001	-8.905306e+001	7.499110e-003
2.881928571428573e-002	9.204105e+001	-9.199605e+001	7.499080e-003
2.885785714285714e-002	9.487060e+001	-9.482561e+001	7.499052e-003
2.889642857142856e-002	9.758671e+001	-9.754171e+001	7.499025e-003
2.893499999999997e-002	1.001894e+002	-1.001444e+002	7.498999e-003
2.894499999999996e-002	7.548515e+001	-1.005983e+002	-2.514881e+001
2.895499999999996e-002	2.524682e+001	-1.004259e+002	-7.521093e+001
2.896499999999996e-002	4.500000e-002	-9.963324e+001	-9.961824e+001
2.900000000000013e-002	4.500000e-002	-9.620172e+001	-9.618671e+001
2.903500000000012e-002	4.500000e-002	-9.289308e+001	-9.287808e+001
2.904500000000012e-002	2.301484e+001	-9.217546e+001	-6.919250e+001
2.905500000000012e-002	6.914040e+001	-9.208687e+001	-2.298209e+001
2.906500000000011e-002	9.266605e+001	-9.262105e+001	7.499075e-003
2.909928571428581e-002	9.515290e+001	-9.510791e+001	7.499050e-003
2.913357142857151e-002	9.756248e+001	-9.751748e+001	7.499025e-003
2.916785714285721e-002	9.989476e+001	-9.984976e+001	7.499002e-003
2.920214285714292e-002	1.021498e+002	-1.021048e+002	7.498980e-003
2.923642857142862e-002	1.043275e+002	-1.042825e+002	7.498958e-003
2.927071428571432e-002	1.064279e+002	-1.063829e+002	7.498937e-003
2.930500000000002e-002	1.084510e+002	-1.084060e+002	7.498917e-003
2.931500000000002e-002	9.261841e+001	-1.088814e+002	7.498912e-003
2.932500000000001e-002	6.053180e+001	-1.090410e+002	7.498910e-003
2.933500000000001e-002	4.517629e+001	-1.088882e+002	7.498912e-003
2.936500000000000e-002	4.876731e+001	-1.081308e+002	7.498919e-003
2.937499999999999e-002	3.717555e+001	-1.077797e+002	7.498923e-003
2.938499999999999e-002	1.251962e+001	-1.071211e+002	7.498929e-003
2.939499999999998e-002	4.500000e-002	-1.061582e+002	7.498939e-003
2.950000000000013e-002	4.500000e-002	-9.556764e+001	7.499045e-003
2.959500000000010e-002	4.500000e-002	-8.690327e+001	7.499131e-003
2.960500000000010e-002	1.022827e+001	-8.614165e+001	7.499139e-003
2.961500000000009e-002	3.090802e+001	-8.569853e+001	7.499143e-003
2.962500000000009e-002	4.202777e+001	-8.557079e+001	7.499145e-003
2.967500000000007e-002	4.810726e+001	-8.545888e+001	7.499146e-003
2.968500000000007e-002	5.814137e+001	-8.554082e+001	7.499145e-003
2.969500000000006e-002	7.692985e+001	-8.593288e+001	7.499141e-003
2.970500000000006e-002	8.667697e+001	-8.663197e+001	7.499134e-003
2.973642857142862e-002	8.914579e+001	-8.910079e+001	7.499109e-003
2.976785714285718e-002	9.154371e+001	-9.149871e+001	7.499085e-003
2.979928571428574e-002	9.387074e+001	-9.382574e+001	7.499062e-003
2.983071428571429e-002	9.612687e+001	-9.608188e+001	7.499040e-003
2.986214285714285e-002	9.831211e+001	-9.826712e+001	7.499018e-003
2.989357142857141e-002	1.004265e+002	-1.003815e+002	7.498997e-003
2.992499999999997e-002	1.024699e+002	-1.024249e+002	7.498976e-003
2.993499999999997e-002	7.718415e+001	-1.028562e+002	-2.570763e+001
2.994499999999997e-002	2.581126e+001	-1.026612e+002	-7.688184e+001
2.995499999999996e-002	4.500000e-002	-1.018463e+002	-1.018313e+002
3.000000000000013e-002	4.500000e-002	-9.735945e+001	-9.734444e+001
3.000100000000013e-002	4.500000e-002	-9.726215e+001	-9.724715e+001
3.004500000000012e-002	4.500000e-002	-9.307494e+001	-9.305994e+001
3.005500000000012e-002	2.305940e+001	-9.235551e+001	-6.932798e+001
3.006500000000011e-002	6.927364e+001	-9.226512e+001	-2.302710e+001
3.007500000000011e-002	9.284252e+001	-9.279752e+001	7.499073e-003
3.010214285714296e-002	9.481551e+001	-9.477051e+001	7.499053e-003
3.012928571428580e-002	9.673898e+001	-9.669398e+001	7.499034e-003
3.015642857142865e-002	9.861293e+001	-9.856793e+001	7.499015e-003
3.018357142857149e-002	1.004374e+002	-1.003924e+002	7.498997e-003
3.021071428571434e-002	1.022123e+002	-1.021673e+002	7.498979e-003
3.023785714285719e-002	1.039376e+002	-1.038926e+002	7.498962e-003
3.026500000000004e-002	1.056135e+002	-1.055685e+002	7.498945e-003
3.027500000000003e-002	9.395833e+001	-1.060721e+002	7.498940e-003
3.028500000000003e-002	7.015678e+001	-1.062597e+002	7.498938e-003
3.029500000000002e-002	5.885463e+001	-1.061346e+002	7.498939e-003
3.030928571428573e-002	6.038319e+001	-1.058103e+002	7.498942e-003
3.032357142857144e-002	6.189080e+001	-1.054905e+002	7.498945e-003
3.033785714285715e-002	6.337746e+001	-1.051751e+002	7.498949e-003
3.035214285714286e-002	6.484317e+001	-1.048642e+002	7.498952e-003
3.036642857142857e-002	6.628793e+001	-1.045577e+002	7.498955e-003
3.038071428571428e-002	6.771173e+001	-1.042557e+002	7.498958e-003
3.039499999999999e-002	6.911459e+001	-1.039581e+002	7.498961e-003
3.040499999999998e-002	5.233434e+001	-1.036485e+002	7.498964e-003
3.041499999999998e-002	1.755567e+001	-1.030311e+002	7.498970e-003
3.042499999999997e-002	4.500000e-002	-1.021089e+002	7.498980e-003
3.050000000000013e-002	4.500000e-002	-9.472366e+001	7.499053e-003
3.056500000000011e-002	4.500000e-002	-8.876084e+001	7.499113e-003
3.057500000000011e-002	1.505153e+001	-8.798071e+001	7.499121e-003
3.058500000000011e-002	4.532978e+001	-8.751929e+001	7.499125e-003
3.059500000000010e-002	6.112920e+001	-8.737341e+001	7.499127e-003
3.061500000000009e-002	6.321708e+001	-8.729234e+001	7.499128e-003
3.063500000000009e-002	6.526556e+001	-8.721279e+001	7.499128e-003
3.065500000000008e-002	6.727462e+001	-8.713478e+001	7.499129e-003
3.067500000000007e-002	6.924429e+001	-8.705829e+001	7.499130e-003
3.069500000000006e-002	7.117454e+001	-8.698334e+001	7.499131e-003
3.071500000000006e-002	7.306539e+001	-8.690991e+001	7.499132e-003
3.073500000000005e-002	7.491683e+001	-8.683802e+001	7.499132e-003
3.074500000000004e-002	7.845252e+001	-8.690622e+001	7.499131e-003
3.075500000000004e-002	8.460523e+001	-8.728357e+001	7.499128e-003
3.076478064459234e-002	8.799812e+001	-8.795312e+001	7.499121e-003
3.078478064459233e-002	8.955409e+001	-8.950909e+001	7.499106e-003
3.080478064459232e-002	9.108070e+001	-9.103570e+001	7.499090e-003
3.082478064459231e-002	9.257795e+001	-9.253295e+001	7.499075e-003
3.084478064459231e-002	9.404583e+001	-9.400083e+001	7.499061e-003
3.086478064459230e-002	9.548435e+001	-9.543935e+001	7.499046e-003
3.088478064459229e-002	9.689351e+001	-9.684851e+001	7.499032e-003
3.090478064459228e-002	9.827331e+001	-9.822831e+001	7.499018e-003
3.091478064459228e-002	7.405766e+001	-9.870134e+001	-2.467929e+001
3.092478064459227e-002	2.477258e+001	-9.854777e+001	-7.380706e+001
3.093478064459227e-002	4.500000e-002	-9.777384e+001	-9.775883e+001
3.100000000000013e-002	4.500000e-002	-9.159426e+001	-9.157926e+001
3.106500000000011e-002	4.500000e-002	-8.582844e+001	-8.581343e+001
3.107500000000011e-002	2.128372e+001	-8.518115e+001	-6.392931e+001
3.108500000000011e-002	6.396427e+001	-8.516220e+001	-2.123356e+001
3.109500000000010e-002	8.581033e+001	-8.576533e+001	7.499143e-003
3.111214285714295e-002	8.718345e+001	-8.713845e+001	7.499129e-003
3.112928571428580e-002	8.853418e+001	-8.848918e+001	7.499115e-003
3.114642857142866e-002	8.986251e+001	-8.981751e+001	7.499102e-003
3.116357142857150e-002	9.116844e+001	-9.112344e+001	7.499089e-003
3.118071428571435e-002	9.245198e+001	-9.240698e+001	7.499076e-003
3.119785714285720e-002	9.371312e+001	-9.366812e+001	7.499064e-003
3.121500000000006e-002	9.495186e+001	-9.490686e+001	7.499052e-003
3.122500000000005e-002	8.878249e+001	-9.551661e+001	7.499046e-003
3.123500000000005e-002	7.579179e+001	-9.580934e+001	7.499042e-003
3.124500000000004e-002	6.981319e+001	-9.578822e+001	7.499043e-003
3.127071428571432e-002	7.226811e+001	-9.547090e+001	7.499046e-003
3.129642857142859e-002	7.466441e+001	-9.516117e+001	7.499049e-003
3.132214285714287e-002	7.700211e+001	-9.485900e+001	7.499052e-003
3.134785714285715e-002	7.928120e+001	-9.456442e+001	7.499055e-003
3.137357142857142e-002	8.150167e+001	-9.427740e+001	7.499058e-003
3.139928571428570e-002	8.366353e+001	-9.399797e+001	7.499061e-003
3.142499999999997e-002	8.576678e+001	-9.372610e+001	7.499063e-003
3.143499999999997e-002	6.474027e+001	-9.351843e+001	7.499065e-003
3.144499999999997e-002	2.167716e+001	-9.300188e+001	7.499070e-003
3.145499999999996e-002	4.500000e-002	-9.217952e+001	7.499079e-003
3.150000000000013e-002	4.500000e-002	-8.811851e+001	7.499119e-003
3.154500000000012e-002	4.500000e-002	-8.424067e+001	7.499158e-003
3.155500000000012e-002	1.942958e+001	-8.350555e+001	7.499166e-003
3.156500000000011e-002	5.842033e+001	-8.308868e+001	7.499170e-003
3.157500000000011e-002	7.846770e+001	-8.298692e+001	7.499171e-003
3.159308818499109e-002	8.004852e+001	-8.299213e+001	7.499170e-003
3.161308818499108e-002	8.176334e+001	-8.299780e+001	7.499170e-003
3.162308818499108e-002	8.260805e+001	-8.300059e+001	7.499170e-003
3.163308818499108e-002	8.344435e+001	-8.300334e+001	7.499170e-003
3.164308818499107e-002	8.427233e+001	-8.300608e+001	7.499170e-003
3.166308818499106e-002	8.590363e+001	-8.301146e+001	7.499170e-003
3.169308818499105e-002	8.829017e+001	-8.301934e+001	7.499170e-003
3.170594532784819e-002	8.929084e+001	-8.302264e+001	7.499171e-003
3.171880247070533e-002	9.027912e+001	-8.302591e+001	7.499171e-003
3.173165961356247e-002	9.125500e+001	-8.302913e+001	7.499171e-003
3.174451675641960e-002	9.221849e+001	-8.303231e+001	7.499170e-003
3.175737389927674e-002	9.316959e+001	-8.303545e+001	7.499170e-003
3.177023104213388e-002	9.410830e+001	-8.303854e+001	7.499170e-003
3.178308818499102e-002	9.503461e+001	-8.304160e+001	7.499170e-003
3.179308818499101e-002	9.251004e+001	-8.314760e+001	7.499169e-003
3.180308818499101e-002	8.677348e+001	-8.356349e+001	7.499165e-003
3.181308818499101e-002	8.433118e+001	-8.428618e+001	7.499158e-003
3.182165647882677e-002	8.503342e+001	-8.498842e+001	7.499151e-003
3.183022477266253e-002	8.572980e+001	-8.568480e+001	7.499144e-003
3.183879306649829e-002	8.642030e+001	-8.637530e+001	7.499137e-003
3.184736136033405e-002	8.710493e+001	-8.705994e+001	7.499130e-003
3.185592965416981e-002	8.778370e+001	-8.773870e+001	7.499123e-003
3.186449794800558e-002	8.845659e+001	-8.841160e+001	7.499116e-003
3.187306624184134e-002	8.912361e+001	-8.907862e+001	7.499110e-003
3.188306624184133e-002	6.724112e+001	-8.964275e+001	-2.243725e+001
3.189306624184133e-002	2.189851e+001	-8.958494e+001	-6.771825e+001
3.190253792057916e-002	4.500000e-002	-8.894137e+001	-8.892637e+001
3.200000000000015e-002	4.500000e-002	-8.067500e+001	-8.066000e+001
3.210434108947560e-002	4.500000e-002	-7.267830e+001	-7.266330e+001
3.211434108947559e-002	1.996151e+001	-7.213985e+001	-5.221042e+001
3.212242762545676e-002	5.406820e+001	-7.221359e+001	-1.818100e+001
3.213069801246263e-002	7.286694e+001	-7.282195e+001	7.499272e-003
3.214341503917922e-002	7.405170e+001	-7.400670e+001	7.499260e-003
3.215341503917921e-002	7.497249e+001	-7.492749e+001	7.499252e-003
3.216341503917921e-002	7.588482e+001	-7.583982e+001	7.499242e-003
3.217341503917921e-002	7.678806e+001	-7.674306e+001	7.499233e-003
3.218341503917920e-002	7.700396e+001	-7.758057e+001	7.499225e-003
3.218729337984929e-002	7.665676e+001	-7.777863e+001	7.499223e-003
3.219191446798284e-002	7.655940e+001	-7.784782e+001	7.499222e-003
3.220259204591377e-002	7.751530e+001	-7.790546e+001	7.499222e-003
3.221259204591376e-002	7.840135e+001	-7.795890e+001	7.499221e-003
3.222259204591376e-002	7.927954e+001	-7.801186e+001	7.499220e-003
3.224259204591375e-002	8.100977e+001	-7.811620e+001	7.499219e-003
3.227259204591374e-002	8.354104e+001	-7.826885e+001	7.499218e-003
3.229544918877088e-002	8.541694e+001	-7.838198e+001	7.499217e-003
3.231830633162801e-002	8.725272e+001	-7.849269e+001	7.499216e-003
3.234116347448515e-002	8.904835e+001	-7.860098e+001	7.499215e-003
3.236402061734228e-002	9.080386e+001	-7.870684e+001	7.499214e-003
3.238687776019941e-002	9.251923e+001	-7.881029e+001	7.499213e-003
3.240973490305654e-002	9.419446e+001	-7.891131e+001	7.499212e-003
3.243259204591368e-002	9.582956e+001	-7.900992e+001	7.499211e-003
3.244259204591368e-002	7.223707e+001	-7.894877e+001	7.499211e-003
3.245259204591367e-002	2.416774e+001	-7.857728e+001	7.499215e-003
3.246259204591367e-002	4.500000e-002	-7.789854e+001	7.499222e-003
3.250000000000015e-002	4.500000e-002	-7.503458e+001	7.499250e-003
3.253500000000014e-002	4.500000e-002	-7.245393e+001	7.499276e-003
3.254500000000014e-002	2.199578e+001	-7.183617e+001	7.499282e-003
3.255500000000013e-002	6.609338e+001	-7.153550e+001	7.499285e-003
3.256500000000013e-002	8.863030e+001	-7.154877e+001	7.499285e-003
3.260357142857154e-002	9.157244e+001	-7.199135e+001	7.499281e-003
3.264214285714295e-002	9.441293e+001	-7.241865e+001	7.499276e-003
3.268071428571437e-002	9.715176e+001	-7.283065e+001	7.499272e-003
3.271928571428578e-002	9.978894e+001	-7.322736e+001	7.499268e-003
3.275785714285720e-002	1.023245e+002	-7.360878e+001	7.499264e-003
3.279642857142861e-002	1.047583e+002	-7.397490e+001	7.499261e-003
3.283500000000002e-002	1.070905e+002	-7.432574e+001	7.499258e-003
3.284500000000002e-002	8.062652e+001	-7.431122e+001	-1.851281e+001
3.285500000000002e-002	2.695488e+001	-7.398591e+001	-5.536901e+001
3.286500000000001e-002	4.500000e-002	-7.335289e+001	-7.333789e+001
3.300000000000015e-002	4.500000e-002	-6.408215e+001	-6.406714e+001
3.312500000000011e-002	4.500000e-002	-5.654897e+001	-5.653397e+001
3.313500000000010e-002	6.481914e+000	-5.588227e+001	-5.586727e+001
3.314500000000010e-002	1.970624e+001	-5.491127e+001	-5.489627e+001
3.315500000000009e-002	4.036290e+001	-5.384629e+001	-4.055778e+001
3.316500000000009e-002	6.796329e+001	-5.331015e+001	-1.339952e+001
3.317500000000009e-002	8.211714e+001	-5.340123e+001	7.499467e-003
3.321214285714293e-002	8.518989e+001	-5.448787e+001	7.499456e-003
3.324928571428577e-002	8.815999e+001	-5.553822e+001	7.499445e-003
3.328642857142861e-002	9.102746e+001	-5.655226e+001	7.499435e-003
3.332357142857146e-002	9.379228e+001	-5.753001e+001	7.499425e-003
3.336071428571430e-002	9.645447e+001	-5.847146e+001	7.499416e-003
3.339785714285715e-002	9.901402e+001	-5.937662e+001	7.499407e-003
3.343499999999999e-002	1.014709e+002	-6.024547e+001	7.499398e-003
3.344499999999998e-002	7.643990e+001	-6.037115e+001	7.499397e-003
3.345499999999998e-002	2.556401e+001	-6.018464e+001	7.499399e-003
3.346499999999997e-002	4.500000e-002	-5.968904e+001	7.499404e-003
3.350000000000015e-002	4.500000e-002	-5.763326e+001	7.499424e-003
3.353500000000014e-002	4.500000e-002	-5.565109e+001	7.499444e-003
3.354500000000014e-002	2.329897e+001	-5.520063e+001	7.499448e-003
3.355500000000013e-002	6.998996e+001	-5.506560e+001	7.499450e-003
3.356500000000013e-002	9.379127e+001	-5.524286e+001	7.499448e-003
3.359785714285726e-002	9.614040e+001	-5.614738e+001	7.499439e-003
3.363071428571439e-002	9.841930e+001	-5.702486e+001	7.499430e-003
3.366357142857152e-002	1.006279e+002	-5.787529e+001	7.499422e-003
3.369642857142865e-002	1.027664e+002	-5.869868e+001	7.499414e-003
3.372928571428578e-002	1.048345e+002	-5.949502e+001	7.499406e-003
3.376214285714291e-002	1.068324e+002	-6.026431e+001	7.499398e-003
3.379500000000004e-002	1.087601e+002	-6.100656e+001	7.499391e-003
3.380500000000004e-002	9.407758e+001	-6.102101e+001	-1.514543e+001
3.381500000000003e-002	6.428278e+001	-6.041343e+001	-4.509309e+001
3.382500000000003e-002	5.004309e+001	-5.919002e+001	-5.917502e+001
3.387500000000001e-002	5.573141e+001	-5.223721e+001	-5.222221e+001
3.388500000000001e-002	4.236383e+001	-5.099155e+001	-5.097655e+001
3.389500000000000e-002	1.424327e+001	-5.006924e+001	-5.005424e+001
3.390500000000000e-002	4.500000e-002	-4.946706e+001	-4.945206e+001
3.400000000000015e-002	4.500000e-002	-4.498000e+001	-4.496500e+001
3.408500000000012e-002	4.500000e-002	-4.131337e+001	-4.129837e+001
3.409500000000012e-002	1.181299e+001	-4.079837e+001	-4.078337e+001
3.410500000000011e-002	3.564640e+001	-3.997755e+001	-3.996255e+001
3.411500000000011e-002	4.830370e+001	-3.885397e+001	-3.883897e+001
3.412642857142868e-002	4.964844e+001	-3.746563e+001	-3.745063e+001
3.413785714285725e-002	5.097832e+001	-3.609265e+001	-3.607764e+001
3.414928571428581e-002	5.229333e+001	-3.473501e+001	-3.472001e+001
3.416071428571438e-002	5.359347e+001	-3.339272e+001	-3.337772e+001
3.417214285714294e-002	5.487875e+001	-3.206578e+001	-3.205078e+001
3.418357142857151e-002	5.614915e+001	-3.075419e+001	-3.073919e+001
3.419500000000008e-002	5.740469e+001	-2.945794e+001	-2.944294e+001
3.420500000000008e-002	6.540093e+001	-2.854275e+001	-2.151698e+001
3.421500000000007e-002	8.022654e+001	-2.825855e+001	-7.073789e+000
3.422500000000007e-002	8.799554e+001	-2.859907e+001	7.499714e-003
3.425357142857149e-002	9.020689e+001	-3.013731e+001	7.499699e-003
3.428214285714290e-002	9.236004e+001	-3.163507e+001	7.499684e-003
3.431071428571432e-002	9.445499e+001	-3.309235e+001	7.499670e-003
3.433928571428574e-002	9.649176e+001	-3.450915e+001	7.499656e-003
3.436785714285716e-002	9.847034e+001	-3.588548e+001	7.499642e-003
3.439642857142857e-002	1.003907e+002	-3.722132e+001	7.499628e-003
3.442499999999999e-002	1.022529e+002	-3.851669e+001	7.499615e-003
3.443499999999999e-002	7.702248e+001	-3.885872e+001	7.499612e-003
3.444499999999998e-002	2.575755e+001	-3.888640e+001	7.499612e-003
3.445499999999998e-002	4.500000e-002	-3.860286e+001	7.499615e-003
3.450000000000015e-002	4.500000e-002	-3.690220e+001	7.499631e-003
3.455500000000013e-002	4.500000e-002	-3.492698e+001	7.499652e-003
3.456500000000013e-002	2.278563e+001	-3.468287e+001	7.499654e-003
3.457500000000013e-002	6.845505e+001	-3.475213e+001	7.499653e-003
3.458500000000012e-002	9.175830e+001	-3.513164e+001	7.499649e-003
3.460785714285726e-002	9.344862e+001	-3.621903e+001	7.499638e-003
3.463071428571439e-002	9.510278e+001	-3.728315e+001	7.499628e-003
3.465357142857153e-002	9.672077e+001	-3.832400e+001	7.499618e-003
3.467642857142866e-002	9.830260e+001	-3.934159e+001	7.499607e-003
3.469928571428579e-002	9.984826e+001	-4.033592e+001	7.499597e-003
3.472214285714292e-002	1.013578e+002	-4.130698e+001	7.499588e-003
3.474500000000006e-002	1.028311e+002	-4.225478e+001	7.499578e-003
3.475500000000006e-002	9.280252e+001	-4.245595e+001	-1.055049e+001
3.476500000000005e-002	7.221030e+001	-4.203322e+001	-3.135403e+001
3.477500000000005e-002	6.248661e+001	-4.099281e+001	-4.097781e+001
3.479357142857147e-002	6.440202e+001	-3.870658e+001	-3.869158e+001
3.481214285714289e-002	6.628371e+001	-3.646059e+001	-3.644559e+001
